file,n_fix,view_time_total,sum_fix_dur,fix_dur_mean,fix_dur_median,scanpath_length,bcea_68,bcea_95,participant,image_id,primary_label
P010_id092_politik_00111.csv,25,8120.045,7171.527,286.86108,215.736,2441.4163752935865,92057.87373050803,242257.56244870537,010,092,politik
P010_id093_politik_00110.csv,12,5823.436,5391.396000000001,449.2830000000001,349.1424999999999,1013.2998076629636,32044.25330602897,84326.98238428678,010,093,politik
P010_id094_politik_00110.csv,21,7371.105,6489.1770000000015,309.0084285714286,282.28400000000056,3500.9916762088915,132142.33439517836,347742.98525046936,010,094,politik
P010_id095_politik_00110.csv,12,5157.821,4825.514,402.1261666666667,324.4815000000001,1213.039164922019,50116.70707106681,131886.07123964952,010,095,politik
P010_id096_politik_00110.csv,12,5907.834,5226.3719999999985,435.5309999999999,341.0819999999999,1521.5858609289178,57546.174867240254,151437.30228221123,010,096,politik
P010_id097_politik_00110.csv,18,5923.283,5059.101,281.0611666666666,249.60249999999996,2643.5166834256024,99599.30852225803,262103.44347962638,010,097,politik
P010_id098_politik_00110.csv,17,8186.936,7489.1230000000005,440.5366470588236,449.3550000000001,2088.717744729824,74552.12184651919,196189.79433294522,010,098,politik
P010_id099_politik_00111.csv,18,6356.644,5527.051999999999,307.0584444444444,241.57999999999984,2090.262307675029,113500.86698230122,298686.4920586875,010,099,politik
P010_id100_politik_00111.csv,28,9518.153999999999,8540.557999999997,305.01992857142847,249.60149999999996,2236.9648536357163,41291.018208794296,108660.5742336692,010,100,politik
P010_id101_politik_00110.csv,14,7204.557,6756.470999999998,482.60507142857125,308.1399999999999,1298.1663301257959,40548.58956539428,106706.81464577442,010,101,politik
P010_id102_politik_00111.csv,19,6090.264,5313.312999999999,279.6480526315789,266.74299999999994,1913.4204872139182,63061.90872161839,165952.39137268,010,102,politik
P010_id103_politik_00110.csv,18,6755.24,6007.240999999999,333.73561111111104,299.82000000000016,2151.8903322171586,59619.050509840315,156892.23818379032,010,103,politik
P010_id104_politik_00110.csv,25,8952.48,7908.020999999996,316.32083999999986,266.8220000000001,2738.5932187338194,62033.37757760627,163245.73046738494,010,104,politik
P010_id105_politik_00110.csv,25,8286.752,7255.125999999998,290.20503999999994,233.558,3402.1470899802353,111553.2781285653,293561.2582330666,010,105,politik
P010_id106_meme_10011.csv,27,7038.767,5976.840999999998,221.3644814814814,199.6809999999996,3367.11415490971,125803.03988938086,331060.63128784444,010,106,meme
P010_id107_meme_10111.csv,25,7054.828,6024.410000000001,240.97640000000004,199.6810000000005,3840.3332450286243,153922.17443647984,405058.3537802102,010,107,meme
P010_id108_meme_10001.csv,39,10067.869,8640.256999999998,221.54505128205122,216.3209999999999,4268.850563700589,72336.3483000355,190358.81131588292,010,108,meme
P010_id109_meme_10011.csv,25,6456.841,5347.0920000000015,213.88368000000006,216.375,4143.517849638591,156312.3244570179,411348.2222553102,010,109,meme
P010_id110_meme_10001.csv,18,5441.296,4943.372000000001,274.63177777777787,266.5375,1924.2935710082147,93531.23941042097,246134.84055373937,010,110,meme
P010_id111_meme_10001.csv,15,5324.834,4609.308999999999,307.2872666666666,232.41399999999976,2996.8828096096076,83843.91464903057,220641.88065534364,010,111,meme
P010_id112_meme_10001.csv,30,9252.273,8092.405,269.7468333333333,216.78649999999982,2873.964307651218,56141.072538297914,147739.66457446822,010,112,meme
P010_id113_meme_10001.csv,43,11597.539,9537.845000000001,221.81034883720932,216.6989999999996,5769.617261710362,88747.85459999995,233546.98578947355,010,113,meme
P010_id114_meme_10001.csv,26,7155.751,6059.963999999999,233.07553846153843,207.75250000000003,4367.64833225537,212562.42955993974,559374.8146314204,010,114,meme
P010_id115_meme_10001.csv,29,7670.479,6277.049000000002,216.44996551724145,216.3109999999997,4246.835911054053,121629.14958100967,320076.70942370966,010,115,meme
P010_id116_meme_10011.csv,25,8254.077,7156.432999999999,286.25731999999994,216.87700000000007,2414.8417328485375,151042.4757624807,397480.19937494927,010,116,meme
P010_id117_meme_10011.csv,24,6372.617,5592.244000000001,233.0101666666667,224.61150000000004,3014.788764098344,120496.9294297613,317097.18270989816,010,117,meme
P010_id118_meme_10001.csv,47,13810.653,11912.596000000003,253.4594893617022,216.91899999999987,4574.770189216881,160170.45792732268,421501.2050719018,010,118,meme
P010_id119_meme_10001.csv,23,7088.463,5605.523,243.71839130434782,233.5590000000002,3299.4368909508103,88284.47318853627,232327.5610224639,010,119,meme
P010_id120_meme_10001.csv,32,9900.868,8500.928,265.654,224.61300000000028,2525.811466109501,133817.19769813042,352150.520258238,010,120,meme
P010_id121_meme_10001.csv,19,5541.15,4959.396999999998,261.020894736842,199.682,2118.4670043673086,76824.67520826007,202170.1979164739,010,121,meme
P010_id122_meme_10011.csv,32,9018.909,7607.427999999997,237.7321249999999,182.68450000000007,4905.611455392511,136492.33173890255,359190.34668132255,010,122,meme
P010_id123_meme_10011.csv,21,6090.273,5313.629,253.02995238095238,232.96200000000044,3134.787590705446,72624.69651069544,191117.622396567,010,123,meme
P010_id124_meme_10011.csv,27,7388.343,5808.08,215.11407407407407,199.73700000000008,3928.5050280734904,107523.3834673156,282956.27228240954,010,124,meme
P010_id125_meme_10001.csv,30,7787.5470000000005,6124.534999999999,204.15116666666663,182.6040000000001,5162.7129609526555,118750.42147104033,312501.10913431674,010,125,meme
P010_id126_politik_00011.csv,30,7821.445,6673.990999999999,222.46636666666663,224.34199999999987,2997.4528868686652,46399.07596633265,122102.83149034911,010,126,politik
P010_id127_text_00011.csv,27,7488.04,6508.459999999999,241.05407407407404,216.818,3632.9008605509925,107504.00456638681,282905.27517470217,010,127,text
P010_id128_text_01001.csv,23,6822.379,5891.647999999999,256.15860869565216,232.94800000000032,1427.8913611500361,22246.399887523447,58543.15759874591,010,128,text
P010_id129_ort_01001.csv,17,5441.302,4828.669000000001,284.0393529411765,183.63900000000007,1457.5892966026822,44820.9840035579,117949.95790409975,010,129,ort
P010_id130_ort_01001.csv,33,9285.172,8044.873999999999,243.78406060606056,216.919,2579.114761510463,92796.58112015887,244201.52926357603,010,130,ort
P010_id131_person_00111.csv,27,6689.313,5611.946999999999,207.84988888888887,199.68099999999995,3655.8792934502003,67775.85322636506,178357.50849043435,010,131,person
P010_id132_person_00101.csv,41,15013.276,11886.942999999994,289.9254390243901,215.723,4038.6711062085005,61374.702042378005,161512.3737957316,010,132,person
P010_id133_person_00101.csv,25,7288.307,5891.399999999999,235.65599999999995,199.58,2874.14351669009,141268.81816693983,371760.04780773644,010,133,person
P010_id134_politik_00111.csv,33,9668.482,8340.372,252.73854545454543,249.6009999999997,3986.9043179977516,94403.56186288368,248430.42595495703,010,134,politik
P010_id135_politik_10111.csv,14,5441.306,4342.616,310.18685714285715,282.882,2133.765968743034,45867.84941941653,120704.86689320141,010,135,politik
P010_id136_politik_00111.csv,35,9168.252,7470.618999999998,213.4462571428571,199.786,4881.081538085187,103576.807252614,272570.5454016158,010,136,politik
P010_id137_politik_00111.csv,30,9052.684,8054.786999999998,268.49289999999996,232.93550000000005,3179.9673658725633,102681.32885118428,270214.0232925902,010,137,politik
P010_id138_politik_00111.csv,35,9751.327,8386.789999999999,239.6225714285714,232.58199999999988,2903.5425791360917,77970.56060719313,205185.68580840295,010,138,politik
P010_id139_politik_00111.csv,38,13345.798,11366.524999999998,299.11907894736834,207.75699999999972,3149.7033008657154,102218.96509964782,268997.2765780206,010,139,politik
P010_id140_politik_00111.csv,34,8968.896,7706.647999999998,226.66611764705877,216.91850000000017,3426.550521609389,37285.573261200174,98119.9296347373,010,140,politik
P010_id141_politik_10011.csv,53,15026.127,12750.478999999998,240.57507547169806,216.91899999999987,6069.576447773808,198987.6430641421,523651.6922740582,010,141,politik
P010_id142_text_00001.csv,19,5990.42,5140.655,270.5607894736842,265.6419999999998,1862.8520014395326,56196.71271033641,147886.08607983266,010,142,text
P010_id143_text_00001.csv,23,6522.531,5544.256000000002,241.05460869565226,249.6009999999997,2955.8537186740496,139099.0990743821,366050.2607220582,010,143,text
P010_id144_text_00001.csv,43,11232.118,9219.009,214.39555813953487,216.3209999999999,3891.7243506602467,96750.81403598629,254607.40535785866,010,144,text
P010_id146_text_00011.csv,49,13011.945,10555.637,215.42116326530615,199.6800000000003,4044.0290803256134,89503.42727122987,235535.33492428917,010,146,text
P010_id147_text_10001.csv,57,14926.133,12164.804999999998,213.41763157894735,199.6800000000003,6731.175674541791,122061.17281126026,321213.6126612112,010,147,text
P010_id148_text_10001.csv,24,6389.813,5462.197000000002,227.59154166666676,224.9389999999999,2644.0798290795115,107856.25001999683,283832.2368947285,010,148,text
P010_id149_text_10001.csv,36,8901.858,7357.225000000001,204.36736111111114,199.68049999999994,5279.262242864258,103986.75772529238,273649.36243497994,010,149,text
P010_id150_text_10001.csv,30,7188.317,5859.968000000003,195.33226666666675,166.97300000000004,3765.138896779136,113992.19410391545,299979.45816819853,010,150,text
P010_id151_text_10011.csv,44,11714.619,9382.236999999997,213.23265909090904,215.723,5893.943124334932,144163.53938866607,379377.7352333318,010,151,text
P010_id152_text_10011.csv,49,13261.527,10797.275000000001,220.35255102040819,215.723,5880.741526402506,133007.32842775024,350019.28533618484,010,152,text
P010_id153_text_10011.csv,56,14960.044,12087.040000000005,215.8400000000001,191.66500000000042,6255.427821625104,137847.7648098534,362757.2758154038,010,153,text
P011_id001_meme_10000.csv,43,13511.28,11716.480000000003,272.47627906976754,249.579,7112.988614694054,113967.58775487026,299914.70461807965,011,001,meme
P011_id002_meme_10000.csv,45,14997.963,11068.099000000002,245.9577555555556,200.2340000000004,5360.910817345803,77354.54125200675,203564.58224212303,011,002,meme
P011_id003_meme_10000.csv,31,9721.658000000001,7673.355999999999,247.52761290322576,265.9930000000004,5171.6704914255115,29206.037958182547,76857.99462679618,011,003,meme
P011_id004_meme_10000.csv,30,9373.277,6823.9050000000025,227.4635000000001,199.72500000000036,4600.944257305255,105787.11965003762,278387.1569737833,011,004,meme
P011_id005_meme_10000.csv,29,9660.433,5877.8,202.68275862068967,182.944,4714.04560311746,90023.44844956434,236903.81170937986,011,005,meme
P011_id006_meme_10000.csv,27,8623.208,6489.235000000001,240.34203703703704,232.86000000000013,4918.205152470562,121456.09391972327,319621.2997887454,011,006,meme
P011_id007_meme_10000.csv,51,14759.704,11946.356,234.2422745098039,216.39899999999943,9444.830720771659,130527.26425175044,343492.8006625012,011,007,meme
P011_id008_meme_10000.csv,23,7471.076,5689.353000000002,247.36317391304357,232.4410000000007,3157.9106904879477,50270.04743507445,132289.59851335382,011,008,meme
P011_id009_meme_10000.csv,46,13467.377,10548.362999999998,229.31223913043473,215.9544999999996,7533.360714683837,151881.70674620967,399688.70196370967,011,009,meme
P011_id010_meme_10000.csv,45,14107.4,10614.204000000005,235.8712000000001,216.28399999999965,7103.627986558407,68032.21311439238,179032.13977471678,011,010,meme
P011_id011_ort_01001.csv,31,9085.421,7335.779000000001,236.63803225806456,216.14799999999923,2843.8372561718793,63198.727692922825,166312.44129716535,011,011,ort
P011_id012_ort_01001.csv,53,15008.781,12363.076000000001,233.2655849056604,232.45999999999992,4911.958700588261,71770.06446261243,188868.59069108535,011,012,ort
P011_id013_ort_01001.csv,29,8586.282,6987.064999999997,240.93327586206885,233.19999999999985,3164.1313109616094,62461.70083736748,164372.89694044078,011,013,ort
P011_id014_ort_01000.csv,23,6672.299,5257.855999999999,228.60243478260864,199.8739999999998,3110.9535126116307,70988.40288242216,186811.5865326899,011,014,ort
P011_id015_ort_01001.csv,35,10982.589,8818.828000000009,251.96651428571454,216.66600000000017,3119.3313753925686,36420.054753127406,95842.24935033527,011,015,ort
P011_id016_ort_01001.csv,35,10216.988,7755.099000000003,221.57425714285722,199.66200000000023,2702.6331822362704,31573.701474305257,83088.688090277,011,016,ort
P011_id017_ort_01001.csv,53,15028.682,11863.451000000003,223.8386981132076,199.674,4443.853059534488,42883.93305971677,112852.4554203073,011,017,ort
P011_id018_ort_01000.csv,15,5145.208,3561.182,237.41213333333332,216.164,2708.1503548701685,60869.17618799333,160182.04259998244,011,018,ort
P011_id019_ort_01000.csv,19,8462.163,6389.658000000001,336.2977894736843,233.23700000000008,3718.7689108685327,94998.04850250045,249994.86448026437,011,019,ort
P011_id020_ort_01000.csv,33,10862.886,8552.577000000003,259.1690000000001,233.31500000000003,4065.0680742170252,75144.26030848725,197748.0534433875,011,020,ort
P011_id021_ort_01000.csv,46,14971.596,10461.016000000001,227.41339130434787,199.741,7673.415727470973,65795.55101879411,173146.18689156347,011,021,ort
P011_id022_ort_01000.csv,27,8619.7,7287.112999999999,269.89307407407404,216.6839999999993,3454.0541736643895,94107.4424268679,247651.16428123135,011,022,ort
P011_id023_ort_01000.csv,18,5491.639,4259.894,236.66077777777778,224.32400000000007,2395.702927103974,76906.63680144852,202385.8863196014,011,023,ort
P011_id024_ort_01000.csv,23,7188.547,5524.463,240.19404347826085,199.76800000000003,3126.82552543694,52201.034754716085,137371.14409135812,011,024,ort
P011_id025_ort_01000.csv,18,5454.298,4459.087999999998,247.727111111111,232.71599999999995,3060.64179005295,92415.29012683946,243198.13191273544,011,025,ort
P011_id026_ort_01000.csv,21,6505.849,4923.635,234.45880952380952,199.68200000000024,2956.4110791569774,70678.78566599476,185996.80438419673,011,026,ort
P011_id027_ort_01000.csv,18,6173.912,4759.245,264.4025,266.05499999999984,3400.7661121330484,89674.88988552232,235986.55233032198,011,027,ort
P011_id028_ort_01000.csv,48,15009.151,11927.341000000002,248.48627083333338,232.78899999999976,7141.1512066455125,91109.14497336897,239760.90782465518,011,028,ort
P011_id029_ort_01000.csv,26,8855.409,7137.461999999998,274.51776923076915,257.94650000000024,3140.4164059280156,81922.66032881709,215585.9482337292,011,029,ort
P011_id030_ort_01000.csv,36,15002.174,11124.759000000004,309.0210833333334,232.60549999999967,3739.9705228367243,53327.25137023286,140334.87202692858,011,030,ort
P011_id031_ort_01000.csv,36,11981.161,8587.162,238.53227777777778,233.24150000000003,4162.617043876795,37237.81452131012,97994.24874028981,011,031,ort
P011_id032_ort_01000.csv,49,14942.545,11779.497999999992,240.3979183673468,233.02700000000004,8873.465126780971,85026.54535280867,223754.0667179176,011,032,ort
P011_id033_person_00101.csv,61,14759.710000000001,11978.868000000002,196.37488524590168,182.97199999999967,6369.926855302787,88798.55271347158,233680.40187755678,011,033,person
P011_id034_person_00101.csv,47,15025.56,11714.794000000007,249.25093617021292,216.42100000000028,5509.35024831182,94211.01136966447,247923.71413069597,011,034,person
P011_id035_person_00100.csv,31,10017.832,8266.482,266.66070967741933,266.1990000000005,2655.485856739275,24432.353868715672,64295.66807556757,011,035,person
P011_id036_person_00100.csv,31,11864.524,9350.565999999999,301.63116129032255,265.92400000000043,3987.364408742747,90270.44827992267,237553.81126295438,011,036,person
P011_id037_person_00100.csv,22,6756.362,5873.637000000002,266.9835000000001,249.57500000000016,1630.941907270652,24854.3892577564,65406.28752041159,011,037,person
P011_id038_person_00100.csv,26,7321.237,5875.776,225.99138461538462,207.94150000000013,3693.4139848245086,88035.64019213911,231672.7373477345,011,038,person
P011_id039_person_00100.csv,25,8385.664,4975.482000000003,199.0192800000001,199.5680000000002,5762.067964766788,95127.42231103926,250335.321871156,011,039,person
P011_id040_person_00100.csv,51,15009.285,12112.931,237.50845098039215,232.76800000000003,8983.855122908124,124829.43153616309,328498.50404253445,011,040,person
P011_id041_person_00100.csv,25,8353.209,7104.8060000000005,284.19224,282.692,3772.1093596980254,104255.80779947947,274357.38894599857,011,041,person
P011_id042_person_00100.csv,29,9617.53,7953.001000000002,274.2414137931035,233.15099999999984,4483.951658198457,48015.88649244727,126357.59603275599,011,042,person
P011_id043_person_00100.csv,30,9418.732,6923.435999999998,230.78119999999993,216.70299999999995,4997.871000344944,180387.1020076097,474702.9000200256,011,043,person
P011_id044_person_00100.csv,23,8986.754,6887.724,299.46626086956525,249.7340000000004,2867.453655877305,72921.09981677946,191897.63109678807,011,044,person
P011_id045_person_00100.csv,15,5274.476,4475.474000000002,298.36493333333345,249.67400000000043,3146.5220264335985,79529.63135301507,209288.50356056594,011,045,person
P011_id046_person_00100.csv,39,13275.594,10465.726000000004,268.3519487179488,232.8020000000015,5436.6372077631295,59612.88820834012,156876.02160089507,011,046,person
P011_id047_person_00100.csv,31,11487.073,8137.059999999998,262.4858064516128,233.01800000000003,5678.339981096527,135119.9504718413,355578.81703116134,011,047,person
P011_id048_person_00100.csv,42,14878.447,12047.461000000005,286.8443095238096,224.71349999999978,5421.123808646798,110532.25644998337,290874.3590789036,011,048,person
P011_id049_person_00100.csv,41,14926.196000000002,11782.020000000002,287.3663414634147,249.57600000000093,4915.79678647205,49733.21473017593,130876.88086888407,011,049,person
P011_id050_person_00100.csv,50,14826.263,11995.479,239.90957999999998,216.50900000000024,7448.535206494199,131539.74304639752,346157.2185431514,011,050,person
P011_id051_person_00100.csv,30,9464.073,7584.431000000001,252.8143666666667,224.40949999999987,4309.935163947818,109076.267035094,287042.8079870895,011,051,person
P011_id052_person_00100.csv,22,7939.188,5758.312000000001,261.7414545454546,241.3404999999998,2358.536609469537,57661.21134306054,151740.0298501593,011,052,person
P011_id053_person_00100.csv,45,14859.513,12548.621000000006,278.8582444444446,174.72099999999955,3625.7210801311667,118787.01363222775,312597.4042953363,011,053,person
P011_id054_person_00100.csv,26,8260.376,6076.64,233.71692307692308,200.23000000000025,3363.061412623036,44717.71582788035,117678.19954705356,011,054,person
P011_id055_person_00100.csv,44,11829.987,8950.550999999998,203.4216136363636,191.48550000000023,5771.673902897936,104913.25499910902,276087.51315555006,011,055,person
P011_id056_person_00100.csv,26,9593.575,6823.600000000002,262.44615384615395,241.52250000000004,4307.771587376891,132176.74070972856,347833.5281834962,011,056,person
P011_id057_person_00100.csv,38,12247.189,9516.056999999999,250.42255263157892,216.40599999999992,5823.368465756444,95718.3953033364,251890.51395614844,011,057,person
P011_id058_person_00100.csv,22,6955.416,5309.157999999999,241.32536363636362,199.61450000000002,4012.953882893178,133567.6393711561,351493.7878188318,011,058,person
P011_id059_person_00100.csv,52,15026.002,12593.339,242.17959615384615,216.31650000000036,6177.367150144163,54102.35228590964,142374.61127870958,011,059,person
P011_id060_person_00100.csv,23,8902.259,7140.261999999999,310.4461739130434,233.34299999999985,2353.4472956920504,41319.684788812316,108736.0126021377,011,060,person
P011_id061_person_00100.csv,15,6007.094,4310.318000000001,287.3545333333334,249.602,1931.32944499659,68531.9584358601,180347.25904173715,011,061,person
P011_id062_person_00100.csv,28,9618.197,7057.09,252.03892857142858,232.9854999999993,3525.7865808037222,82331.18572674702,216661.0150703869,011,062,person
P011_id063_person_00100.csv,44,15026.046,12928.307000000006,293.8251590909092,274.58399999999983,5173.5819912963025,113048.88411746116,297497.06346700306,011,063,person
P011_id064_person_00100.csv,19,7259.239,4841.2880000000005,254.80463157894738,216.67100000000028,3105.4796698839064,59145.89559519402,155647.09367156323,011,064,person
P011_id065_person_00100.csv,26,9092.821,6391.2029999999995,245.8155,199.76699999999983,3956.1095640638077,71156.64117720208,187254.3188873739,011,065,person
P011_id066_person_00100.csv,50,15026.133,12428.141000000003,248.56282000000007,224.632,5780.844299226079,68119.09646274573,179260.78016512035,011,066,person
P011_id067_person_00100.csv,11,5640.541,2879.3200000000006,261.7563636363637,217.13099999999983,2636.67351673417,170407.52834000875,448440.8640526546,011,067,person
P011_id068_person_00100.csv,20,6056.814,4509.139000000001,225.45695000000006,207.92500000000004,3344.443366493138,106203.46433541064,279482.80088265956,011,068,person
P011_id069_person_00100.csv,20,7505.134,5741.9410000000025,287.09705000000014,282.78549999999996,3338.3109951372508,65472.944289157036,172297.22181357114,011,069,person
P011_id070_person_00100.csv,20,6583.528,5357.9699999999975,267.8984999999999,233.26900000000006,3197.643152915754,101188.62685273761,266285.86013878323,011,070,person
P011_id071_person_00100.csv,20,8603.614,7238.817999999999,361.94089999999994,299.1975000000001,3590.0194458335714,143792.23438921807,378400.6168137318,011,071,person
P011_id072_person_00100.csv,35,10122.327,8217.832999999997,234.79522857142848,233.0189999999997,4033.8029015561915,43771.94929785718,115189.34025751888,011,072,person
P011_id073_person_00100.csv,15,5773.805,4890.506999999999,326.0337999999999,299.4939999999997,1538.9510388609774,39809.07765826239,104760.73067963788,011,073,person
P011_id074_person_00101.csv,43,14921.367,13428.650999999993,312.2942093023254,266.21000000000004,4260.4186280688755,41172.787792802555,108349.44156000676,011,074,person
P011_id075_person_00100.csv,56,14716.712000000001,11316.621000000005,202.08251785714293,166.65850000000046,5464.879252779341,276130.0845434735,726658.1172196672,011,075,person
P011_id076_person_00101.csv,27,7171.278,5988.251999999998,221.78711111111102,199.7539999999999,3541.695887762965,67787.25674763422,178387.51775693218,011,076,person
P011_id077_person_00100.csv,32,10533.153,9267.429999999997,289.6071874999999,224.6115000000001,3943.6463607650376,86629.2527299165,227971.71771030655,011,077,person
P011_id078_person_00100.csv,51,14960.023,11696.297,229.3391568627451,216.712,6849.314864648509,78268.68246921361,205970.21702424635,011,078,person
P011_id079_person_00100.csv,24,6473.291,5193.011999999999,216.37549999999996,175.12200000000007,2655.309999761794,68142.220495134,179321.63288193158,011,079,person
P011_id080_person_00100.csv,33,12130.46,9003.734000000004,272.8404242424244,249.578,6747.26110131815,106519.3147033235,280313.9860613777,011,080,person
P011_id081_person_00100.csv,23,6772.783,5358.826000000001,232.99243478260874,233.09500000000003,2328.0822400007855,70756.62977116284,186201.6572925338,011,081,person
P011_id082_person_00101.csv,17,6415.923,4969.101000000001,292.30005882352947,266.145,2044.012983753007,30468.13779035177,80179.30997460992,011,082,person
P011_id083_person_00100.csv,47,14843.598,12223.264,260.06944680851063,249.57899999999967,4334.017137290058,53063.41977898276,139640.57836574415,011,083,person
P011_id084_person_00101.csv,41,14976.137,13560.053999999998,330.7330243902439,282.60599999999977,3991.621841369848,66568.25152462636,175179.60927533254,011,084,person
P011_id085_person_00101.csv,26,8120.597,6358.067,244.54103846153845,199.62400000000025,2601.4556094202158,43501.57162309973,114477.82006078877,011,085,person
P011_id086_person_00100.csv,20,13515.61,12284.009,614.20045,346.6439999999998,1501.3649102121544,49612.77113532927,130559.92404034021,011,086,person
P011_id087_person_00101.csv,23,6573.041,5524.850000000001,240.21086956521745,199.6789999999992,1995.753880009784,38823.37325007407,102166.77171072125,011,087,person
P011_id088_politik_00111.csv,50,14764.579,10883.278999999995,217.6655799999999,182.92600000000016,5989.281183419165,110224.96534868852,290065.69828602247,011,088,politik
P011_id089_politik_00110.csv,37,10433.299,8918.455000000002,241.03932432432438,232.52100000000064,5575.952068832939,104421.18597605798,274792.59467383684,011,089,politik
P011_id090_politik_00110.csv,22,6256.984,4928.323000000001,224.01468181818188,216.5669999999999,3826.8264289599133,101691.66735923,267609.65094534215,011,090,politik
P011_id091_politik_00110.csv,18,5208.314,3893.357,216.2976111111111,199.75800000000004,2794.4249762959835,102853.84136844269,270668.0036011651,011,091,politik
P011_id092_politik_00111.csv,42,15020.58,9598.539999999997,228.5366666666666,216.2594999999992,4607.6925550762135,68727.09373971072,180860.77299923875,011,092,politik
P011_id093_politik_00110.csv,30,10815.943,9232.925999999998,307.7641999999999,249.5784999999996,3829.133820512167,87217.0484376894,229518.5485202353,011,093,politik
P011_id094_politik_00110.csv,29,10699.688,6653.846,229.44296551724136,199.68100000000004,5839.901261520492,148428.3308893866,390600.8707615437,011,094,politik
P011_id095_politik_00110.csv,15,5324.866,4209.741000000002,280.6494000000001,233.4340000000002,2104.0815042425484,61944.869121587515,163012.81347786193,011,095,politik
P011_id096_politik_00110.csv,44,14759.573,11762.109999999997,267.32068181818175,224.49949999999944,5930.6325580911725,68752.75527741342,180928.30336161432,011,096,politik
P011_id097_politik_00110.csv,42,15014.201,10749.403999999995,255.93819047619036,241.45399999999978,4308.706478709776,28544.60316003034,75117.37673692194,011,097,politik
P011_id098_politik_00110.csv,32,13397.283,9297.312999999996,290.5410312499999,266.28449999999975,4245.131196202892,193330.29907624726,508763.9449374928,011,098,politik
P011_id099_politik_00111.csv,20,6173.636,4475.760000000001,223.78800000000007,241.08800000000008,3816.6734559928755,125428.21323629109,330074.2453586608,011,099,politik
P011_id100_politik_00111.csv,46,15025.993,13061.058999999996,283.9360652173912,232.78799999999865,4040.8948620250094,100882.38577927991,265479.9625770524,011,100,politik
P011_id101_politik_00110.csv,33,10860.628999999999,7554.764,228.93224242424242,183.08600000000024,3168.502416617775,42516.70342270372,111886.06163869401,011,101,politik
P011_id102_politik_00111.csv,46,14800.671,10150.732999999995,220.66810869565205,199.66149999999993,6940.225353878666,66433.91453618734,174826.09088470353,011,102,politik
P011_id103_politik_00110.csv,57,14768.056999999999,9081.177000000003,159.31889473684217,139.89300000000003,6065.027488657592,183577.3436545118,483098.2727750311,011,103,politik
P011_id104_politik_00110.csv,48,14847.946,11495.088000000007,239.48100000000014,224.6309999999994,6421.651967165883,69924.5043212016,184011.85347684636,011,104,politik
P011_id105_politik_00110.csv,43,11285.595,8703.040000000006,202.3962790697676,183.4780000000001,6080.01241091498,109529.21656527357,288234.7804349305,011,105,politik
P011_id106_meme_10011.csv,56,14443.771,11313.861,202.03323214285714,182.91100000000006,8000.746536112944,146320.39448581255,385053.6696995067,011,106,meme
P011_id107_meme_10111.csv,51,15007.692,12966.443,254.24398039215686,166.5380000000005,3211.4281251559682,86401.75587663388,227373.04178061552,011,107,meme
P011_id108_meme_10001.csv,32,9301.592999999999,6487.2019999999975,202.72506249999992,183.24350000000004,3642.7469013361238,68665.75349899182,180699.3513131364,011,108,meme
P011_id109_meme_10011.csv,24,6234.718,5109.7959999999985,212.9081666666666,182.7534999999998,3820.8199046622067,134417.98297822816,353731.5341532321,011,109,meme
P011_id110_meme_10001.csv,28,8751.934,7306.037,260.9298928571429,233.16150000000022,4121.6720233311025,118831.31484801281,312713.98644213896,011,110,meme
P011_id111_meme_10001.csv,20,5923.468,4510.908000000001,225.54540000000006,191.538,3656.907307830815,127311.04822913019,335029.07428718475,011,111,meme
P011_id112_meme_10001.csv,27,8386.567,5840.202000000001,216.3037777777778,216.522,2777.911810591538,55435.49912718555,145882.892439962,011,112,meme
P011_id113_meme_10001.csv,56,14776.532,10915.691000000003,194.92305357142862,182.83100000000007,6261.907556042228,77446.37041169876,203806.23792552305,011,113,meme
P011_id114_meme_10001.csv,19,6190.003,4841.699000000001,254.8262631578948,232.9369999999999,3142.6416652977473,218740.79379733995,575633.6678877367,011,114,meme
P011_id115_meme_10001.csv,31,9917.973,8070.788999999998,260.34803225806445,265.6700000000001,2972.765473702565,67132.57509692051,176664.67130768555,011,115,meme
P011_id116_meme_10011.csv,42,14626.496,10029.823999999993,238.80533333333318,183.05749999999966,6031.514426132879,145648.67943199095,383285.9985052393,011,116,meme
P011_id117_meme_10011.csv,43,14926.136,11460.542000000005,266.52423255813966,232.64199999999985,5625.844886051925,131626.19723021798,346384.7295532052,011,117,meme
P011_id118_meme_10001.csv,51,14959.654,12344.299,242.04507843137256,216.08600000000115,5083.082779462641,187598.28789855202,493679.7049961895,011,118,meme
P011_id119_meme_10001.csv,43,15014.24,12521.249,291.1918372093023,233.03299999999945,5065.35777578819,217418.5414903638,572154.056553589,011,119,meme
P011_id120_meme_10001.csv,51,14959.61,11980.967000000002,234.9209215686275,216.3830000000003,3113.437773624632,116185.8767139739,305752.3071420366,011,120,meme
P011_id121_meme_10001.csv,22,7288.376,5324.205999999998,242.00936363636356,183.13499999999982,2977.110280024685,99548.7844348769,261970.48535493924,011,121,meme
P011_id122_meme_10011.csv,33,10516.115,7705.957000000002,233.51384848484855,216.6759999999997,4731.33982105556,156185.43460591737,411014.3015945194,011,122,meme
P011_id123_meme_10011.csv,42,12633.987,9367.656999999994,223.03945238095224,207.8390000000004,7043.348223131954,71701.87077878196,188689.1336283736,011,123,meme
